Potential (V)	 Current (A)	 Elapsed Time (s)
-1,1419678	 -0,0001	 7308,1081
-1,1920166	 -0,0001	 7318,9189
-1,2237549	 -0,0001	 7329,7297
-1,2399292	 -0,0001	 7340,5405
-1,2466431	 -0,0001	 7351,3514
-1,2493896	 -0,0001	 7362,1622
-1,2487793	 -0,0001	 7372,973
-1,2438965	 -0,0001	 7383,7838
-1,2399292	 -0,0001	 7394,5946
-1,232605	 -0,0001	 7405,4054
-1,222229	 -0,0001	 7416,2162
-1,2130737	 -0,0001	 7427,027
-1,1895752	 -0,0001	 7437,8378
-1,0809326	 -0,0001	 7448,6486
-1,1532593	 -0,0001	 7459,4595
-1,2008667	 -0,0001	 7470,2703
-1,2277222	 -0,0001	 7481,0811
-1,237793	 -0,0001	 7491,8919
-1,2423706	 -0,0001	 7502,7027
-1,2457275	 -0,0001	 7513,5135
-1,2463379	 -0,0001	 7524,3243
-1,2411499	 -0,0001	 7535,1351
-1,2374878	 -0,0001	 7545,9459
-1,2313843	 -0,0001	 7556,7568
-1,2243652	 -0,0001	 7567,5676
-1,2149048	 -0,0001	 7578,3784
-1,2017822	 -0,0001	 7589,1892
-1,1746216	 -0,0001	 7600
-1,105957	 -0,0001	 7610,8108
-1,1682129	 -0,0001	 7621,6216
-1,210022	 -0,0001	 7632,4324
-1,2304688	 -0,0001	 7643,2432
-1,2402344	 -0,0001	 7654,0541
-1,2457275	 -0,0001	 7664,8649
-1,2472534	 -0,0001	 7675,6757
-1,2466431	 -0,0001	 7686,4865
-1,2435913	 -0,0001	 7697,2973
-1,2393188	 -0,0001	 7708,1081
-1,2353516	 -0,0001	 7718,9189
-1,2289429	 -0,0001	 7729,7297
-1,222229	 -0,0001	 7740,5405
-1,2149048	 -0,0001	 7751,3514
-1,2005615	 -0,0001	 7762,1622
-1,1480713	 -0,0001	 7772,973
-1,1181641	 -0,0001	 7783,7838
-1,1758423	 -0,0001	 7794,5946
-1,2124634	 -0,0001	 7805,4054
-1,232605	 -0,0001	 7816,2162
-1,2423706	 -0,0001	 7827,027
-1,2463379	 -0,0001	 7837,8378
-1,2478638	 -0,0001	 7848,6486
-1,2484741	 -0,0001	 7859,4595
-1,2460327	 -0,0001	 7870,2703
-1,2417603	 -0,0001	 7881,0811
-1,2380981	 -0,0001	 7891,8919
-1,232605	 -0,0001	 7902,7027
-1,2258911	 -0,0001	 7913,5135
-1,2158203	 -0,0001	 7924,3243
-1,2020874	 -0,0001	 7935,1351
-1,1712646	 -0,0001	 7945,9459
-1,1083984	 -0,0001	 7956,7568
-1,1703491	 -0,0001	 7967,5676
-1,211853	 -0,0001	 7978,3784
-1,2322998	 -0,0001	 7989,1892
-1,2414551	 -0,0001	 8000
-1,2442017	 -0,0001	 8010,8108
-1,2466431	 -0,0001	 8021,6216
-1,2484741	 -0,0001	 8032,4324
-1,244812	 -0,0001	 8043,2432
-1,2408447	 -0,0001	 8054,0541
-1,2356567	 -0,0001	 8064,8649
-1,2298584	 -0,0001	 8075,6757
-1,2213135	 -0,0001	 8086,4865
-1,211853	 -0,0001	 8097,2973
-1,1975098	 -0,0001	 8108,1081
-1,1206055	 -0,0001	 8118,9189
-1,1270142	 -0,0001	 8129,7297
-1,1810303	 -0,0001	 8140,5405
-1,21521	 -0,0001	 8151,3514
-1,2319946	 -0,0001	 8162,1622
-1,2411499	 -0,0001	 8172,973
-1,2460327	 -0,0001	 8183,7838
-1,2487793	 -0,0001	 8194,5946
-1,2493896	 -0,0001	 8205,4054
-1,2472534	 -0,0001	 8216,2162
-1,2438965	 -0,0001	 8227,027
-1,2408447	 -0,0001	 8237,8378
-1,2341309	 -0,0001	 8248,6486
-1,2258911	 -0,0001	 8259,4595
-1,2167358	 -0,0001	 8270,2703
-1,2054443	 -0,0001	 8281,0811
-1,1868286	 -0,0001	 8291,8919
-1,0784912	 -0,0001	 8302,7027
-1,1523438	 -0,0001	 8313,5135
-1,1981201	 -0,0001	 8324,3243
-1,2231445	 -0,0001	 8335,1351
-1,2380981	 -0,0001	 8345,9459
-1,2445068	 -0,0001	 8356,7568
-1,2478638	 -0,0001	 8367,5676
-1,25	 -0,0001	 8378,3784
-1,2496948	 -0,0001	 8389,1892
-1,2472534	 -0,0001	 8400
-1,2417603	 -0,0001	 8410,8108
-1,2362671	 -0,0001	 8421,6216
-1,2298584	 -0,0001	 8432,4324
-1,222229	 -0,0001	 8443,2432
-1,2127686	 -0,0001	 8454,0541
-1,1999512	 -0,0001	 8464,8649
-1,1294556	 -0,0001	 8475,6757
-1,1239624	 -0,0001	 8486,4865
-1,178894	 -0,0001	 8497,2973
-1,2145996	 -0,0001	 8508,1081
-1,2322998	 -0,0001	 8518,9189
-1,2408447	 -0,0001	 8529,7297
-1,2457275	 -0,0001	 8540,5405
-1,2469482	 -0,0001	 8551,3514
-1,2460327	 -0,0001	 8562,1622
-1,2457275	 -0,0001	 8572,973
-1,242981	 -0,0001	 8583,7838
-1,2402344	 -0,0001	 8594,5946
-1,2356567	 -0,0001	 8605,4054
-1,2277222	 -0,0001	 8616,2162
-1,2188721	 -0,0001	 8627,027
-1,2081909	 -0,0001	 8637,8378
-1,18927	 -0,0001	 8648,6486
-1,072998	 -0,0001	 8659,4595
-1,1499023	 -0,0001	 8670,2703
-1,1959839	 -0,0001	 8681,0811
-1,2243652	 -0,0001	 8691,8919
-1,2374878	 -0,0001	 8702,7027
-1,2432861	 -0,0001	 8713,5135
-1,2475586	 -0,0001	 8724,3243
-1,2487793	 -0,0001	 8735,1351
-1,2463379	 -0,0001	 8745,9459
-1,2454224	 -0,0001	 8756,7568
-1,239624	 -0,0001	 8767,5676
-1,2353516	 -0,0001	 8778,3784
-1,227417	 -0,0001	 8789,1892
-1,2194824	 -0,0001	 8800
-1,2091064	 -0,0001	 8810,8108
-1,1904907	 -0,0001	 8821,6216
-1,0736084	 -0,0001	 8832,4324
-1,1489868	 -0,0001	 8843,2432
-1,1950684	 -0,0001	 8854,0541
-1,2228394	 -0,0001	 8864,8649
-1,2365723	 -0,0001	 8875,6757
-1,242981	 -0,0001	 8886,4865
-1,2487793	 -0,0001	 8897,2973
-1,2506104	 -0,0001	 8908,1081
-1,2484741	 -0,0001	 8918,9189
-1,2460327	 -0,0001	 8929,7297
-1,2411499	 -0,0001	 8940,5405
-1,2368774	 -0,0001	 8951,3514
-1,2298584	 -0,0001	 8962,1622
-1,2219238	 -0,0001	 8972,973
-1,2136841	 -0,0001	 8983,7838
-1,2005615	 -0,0001	 8994,5946
-1,1547852	 -0,0001	 9005,4054
-1,1181641	 -0,0001	 9016,2162
-1,1767578	 -0,0001	 9027,027
-1,2142944	 -0,0001	 9037,8378
-1,2332153	 -0,0001	 9048,6486
-1,2414551	 -0,0001	 9059,4595
-1,2454224	 -0,0001	 9070,2703
-1,2457275	 -0,0001	 9081,0811
-1,2460327	 -0,0001	 9091,8919
-1,2445068	 -0,0001	 9102,7027
-1,2423706	 -0,0001	 9113,5135
-1,2390137	 -0,0001	 9124,3243
-1,2307739	 -0,0001	 9135,1351
-1,222229	 -0,0001	 9145,9459
-1,2115479	 -0,0001	 9156,7568
-1,1959839	 -0,0001	 9167,5676
-1,1050415	 -0,0001	 9178,3784
-1,1315918	 -0,0001	 9189,1892
-1,1819458	 -0,0001	 9200
-1,2149048	 -0,0001	 9210,8108
-1,2338257	 -0,0001	 9221,6216
-1,2423706	 -0,0001	 9232,4324
-1,244812	 -0,0001	 9243,2432
-1,2451172	 -0,0001	 9254,0541
-1,244812	 -0,0001	 9264,8649
-1,242981	 -0,0001	 9275,6757
-1,2384033	 -0,0001	 9286,4865
-1,2341309	 -0,0001	 9297,2973
-1,229248	 -0,0001	 9308,1081
-1,2240601	 -0,0001	 9318,9189
-1,2182617	 -0,0001	 9329,7297
-1,2097168	 -0,0001	 9340,5405
-1,1941528	 -0,0001	 9351,3514
-1,0824585	 -0,0001	 9362,1622
-1,1367798	 -0,0001	 9372,973
-1,1846924	 -0,0001	 9383,7838
-1,2145996	 -0,0001	 9394,5946
-1,2319946	 -0,0001	 9405,4054
-1,2408447	 -0,0001	 9416,2162
-1,2454224	 -0,0001	 9427,027
-1,2472534	 -0,0001	 9437,8378
-1,2472534	 -0,0001	 9448,6486
-1,2454224	 -0,0001	 9459,4595
-1,2442017	 -0,0001	 9470,2703
-1,2420654	 -0,0001	 9481,0811
-1,237793	 -0,0001	 9491,8919
-1,232605	 -0,0001	 9502,7027
-1,2243652	 -0,0001	 9513,5135
-1,2127686	 -0,0001	 9524,3243
-1,1965942	 -0,0001	 9535,1351
-1,1264038	 -0,0001	 9545,9459
-1,1273193	 -0,0001	 9556,7568
-1,1798096	 -0,0001	 9567,5676
-1,2133789	 -0,0001	 9578,3784
-1,2310791	 -0,0001	 9589,1892
-1,2399292	 -0,0001	 9600
-1,2469482	 -0,0001	 9610,8108
-1,2487793	 -0,0001	 9621,6216
-1,2472534	 -0,0001	 9632,4324
-1,2442017	 -0,0001	 9643,2432
-1,2417603	 -0,0001	 9654,0541
-1,2384033	 -0,0001	 9664,8649
-1,2322998	 -0,0001	 9675,6757
-1,2289429	 -0,0001	 9686,4865
-1,222229	 -0,0001	 9697,2973
-1,2121582	 -0,0001	 9708,1081
-1,1984253	 -0,0001	 9718,9189
-1,151123	 -0,0001	 9729,7297
-1,1172485	 -0,0001	 9740,5405
-1,1724854	 -0,0001	 9751,3514
-1,2078857	 -0,0001	 9762,1622
-1,2289429	 -0,0001	 9772,973
-1,2393188	 -0,0001	 9783,7838
-1,2460327	 -0,0001	 9794,5946
-1,2487793	 -0,0001	 9805,4054
-1,2469482	 -0,0001	 9816,2162
-1,2451172	 -0,0001	 9827,027
-1,2438965	 -0,0001	 9837,8378
-1,2414551	 -0,0001	 9848,6486
-1,2359619	 -0,0001	 9859,4595
-1,2298584	 -0,0001	 9870,2703
-1,2261963	 -0,0001	 9881,0811
-1,2158203	 -0,0001	 9891,8919
-1,2075806	 -0,0001	 9902,7027
-1,1871338	 -0,0001	 9913,5135
-1,0818481	 -0,0001	 9924,3243
-1,1520386	 -0,0001	 9935,1351
-1,1947632	 -0,0001	 9945,9459
-1,2203979	 -0,0001	 9956,7568
-1,232605	 -0,0001	 9967,5676
-1,2420654	 -0,0001	 9978,3784
-1,244812	 -0,0001	 9989,1892
-1,2451172	 -0,0001	 10000
-1,2445068	 -0,0001	 10010,811
-1,2432861	 -0,0001	 10021,622
-1,2408447	 -0,0001	 10032,432
-1,2380981	 -0,0001	 10043,243
-1,2329102	 -0,0001	 10054,054
-1,2258911	 -0,0001	 10064,865
-1,2191772	 -0,0001	 10075,676
-1,210022	 -0,0001	 10086,486
-1,1978149	 -0,0001	 10097,297
-1,171875	 -0,0001	 10108,108
-1,1077881	 -0,0001	 10118,919
-1,1688232	 -0,0001	 10129,73
-1,2054443	 -0,0001	 10140,541
-1,2249756	 -0,0001	 10151,351
-1,2362671	 -0,0001	 10162,162
-1,2420654	 -0,0001	 10172,973
-1,2445068	 -0,0001	 10183,784
-1,2451172	 -0,0001	 10194,595
-1,2460327	 -0,0001	 10205,405
-1,2466431	 -0,0001	 10216,216
-1,2423706	 -0,0001	 10227,027
-1,2380981	 -0,0001	 10237,838
-1,2347412	 -0,0001	 10248,649
-1,2307739	 -0,0001	 10259,459
-1,2268066	 -0,0001	 10270,27
-1,2194824	 -0,0001	 10281,081
-1,2084961	 -0,0001	 10291,892
-1,1923218	 -0,0001	 10302,703
-1,0891724	 -0,0001	 10313,514
-1,1395264	 -0,0001	 10324,324
-1,1880493	 -0,0001	 10335,135
-1,2164307	 -0,0001	 10345,946
-1,2316895	 -0,0001	 10356,757
-1,2405396	 -0,0001	 10367,568
-1,244812	 -0,0001	 10378,378
-1,2451172	 -0,0001	 10389,189
-1,2475586	 -0,0001	 10400
-1,2463379	 -0,0001	 10410,811
-1,2442017	 -0,0001	 10421,622
-1,2408447	 -0,0001	 10432,432
-1,2347412	 -0,0001	 10443,243
-1,229248	 -0,0001	 10454,054
-1,2243652	 -0,0001	 10464,865
-1,2197876	 -0,0001	 10475,676
-1,2124634	 -0,0001	 10486,486
-1,1975098	 -0,0001	 10497,297
-1,1218262	 -0,0001	 10508,108
-1,1282349	 -0,0001	 10518,919
-1,1819458	 -0,0001	 10529,73
-1,2133789	 -0,0001	 10540,541
-1,2301636	 -0,0001	 10551,351
-1,239624	 -0,0001	 10562,162
-1,2432861	 -0,0001	 10572,973
-1,2463379	 -0,0001	 10583,784
-1,2466431	 -0,0001	 10594,595
-1,2469482	 -0,0001	 10605,405
-1,2454224	 -0,0001	 10616,216
-1,2411499	 -0,0001	 10627,027
-1,239624	 -0,0001	 10637,838
-1,2335205	 -0,0001	 10648,649
-1,2258911	 -0,0001	 10659,459
-1,2210083	 -0,0001	 10670,27
-1,2121582	 -0,0001	 10681,081
-1,2002563	 -0,0001	 10691,892
-1,1706543	 -0,0001	 10702,703
-1,1074829	 -0,0001	 10713,514
-1,1691284	 -0,0001	 10724,324
-1,2054443	 -0,0001	 10735,135
-1,2243652	 -0,0001	 10745,946
-1,2356567	 -0,0001	 10756,757
-1,2411499	 -0,0001	 10767,568
-1,2454224	 -0,0001	 10778,378
-1,2481689	 -0,0001	 10789,189
-1,2466431	 -0,0001	 10800
