Potential (V)	 Current (A)	 Elapsed Time (s)
-1,0848999	 -0,0001	 1416,2162
-1,0855103	 -0,0001	 1427,027
-1,0864258	 -0,0001	 1437,8378
-1,0848999	 -0,0001	 1448,6486
-1,0861206	 -0,0001	 1459,4595
-1,0864258	 -0,0001	 1470,2703
-1,0861206	 -0,0001	 1481,0811
-1,0864258	 -0,0001	 1491,8919
-1,086731	 -0,0001	 1502,7027
-1,0864258	 -0,0001	 1513,5135
-1,086731	 -0,0001	 1524,3243
-1,0879517	 -0,0001	 1535,1351
-1,0873413	 -0,0001	 1545,9459
-1,0888672	 -0,0001	 1556,7568
-1,0882568	 -0,0001	 1567,5676
-1,0870361	 -0,0001	 1578,3784
-1,0888672	 -0,0001	 1589,1892
-1,0888672	 -0,0001	 1600
-1,0882568	 -0,0001	 1610,8108
-1,0888672	 -0,0001	 1621,6216
-1,088562	 -0,0001	 1632,4324
-1,0894775	 -0,0001	 1643,2432
-1,0897827	 -0,0001	 1654,0541
-1,0894775	 -0,0001	 1664,8649
-1,0903931	 -0,0001	 1675,6757
-1,0894775	 -0,0001	 1686,4865
-1,0903931	 -0,0001	 1697,2973
-1,0897827	 -0,0001	 1708,1081
-1,0897827	 -0,0001	 1718,9189
-1,0910034	 -0,0001	 1729,7297
-1,0913086	 -0,0001	 1740,5405
-1,0925293	 -0,0001	 1751,3514
-1,0913086	 -0,0001	 1762,1622
-1,0919189	 -0,0001	 1772,973
-1,0922241	 -0,0001	 1783,7838
-1,0919189	 -0,0001	 1794,5946
-1,0922241	 -0,0001	 1805,4054
-1,0940552	 -0,0001	 1816,2162
-1,0922241	 -0,0001	 1827,027
-1,0934448	 -0,0001	 1837,8378
-1,0934448	 -0,0001	 1848,6486
-1,0943604	 -0,0001	 1859,4595
-1,0946655	 -0,0001	 1870,2703
-1,0949707	 -0,0001	 1881,0811
-1,0946655	 -0,0001	 1891,8919
-1,0949707	 -0,0001	 1902,7027
-1,0958862	 -0,0001	 1913,5135
-1,0949707	 -0,0001	 1924,3243
-1,0961914	 -0,0001	 1935,1351
-1,0946655	 -0,0001	 1945,9459
-1,0946655	 -0,0001	 1956,7568
-1,0968018	 -0,0001	 1967,5676
-1,0977173	 -0,0001	 1978,3784
-1,0968018	 -0,0001	 1989,1892
-1,0958862	 -0,0001	 2000
-1,0980225	 -0,0001	 2010,8108
-1,0986328	 -0,0001	 2021,6216
-1,0986328	 -0,0001	 2032,4324
-1,0983276	 -0,0001	 2043,2432
-1,0986328	 -0,0001	 2054,0541
-1,0992432	 -0,0001	 2064,8649
-1,098938	 -0,0001	 2075,6757
-1,0998535	 -0,0001	 2086,4865
-1,0992432	 -0,0001	 2097,2973
-1,0995483	 -0,0001	 2108,1081
-1,1004639	 -0,0001	 2118,9189
-1,098938	 -0,0001	 2129,7297
-1,1004639	 -0,0001	 2140,5405
-1,1010742	 -0,0001	 2151,3514
-1,1013794	 -0,0001	 2162,1622
-1,1004639	 -0,0001	 2172,973
-1,1010742	 -0,0001	 2183,7838
-1,1016846	 -0,0001	 2194,5946
-1,1010742	 -0,0001	 2205,4054
-1,1026001	 -0,0001	 2216,2162
-1,1032104	 -0,0001	 2227,027
-1,1019897	 -0,0001	 2237,8378
-1,1026001	 -0,0001	 2248,6486
-1,1019897	 -0,0001	 2259,4595
-1,1026001	 -0,0001	 2270,2703
-1,1022949	 -0,0001	 2281,0811
-1,1035156	 -0,0001	 2291,8919
-1,1032104	 -0,0001	 2302,7027
-1,1035156	 -0,0001	 2313,5135
-1,1038208	 -0,0001	 2324,3243
-1,104126	 -0,0001	 2335,1351
-1,1047363	 -0,0001	 2345,9459
-1,1035156	 -0,0001	 2356,7568
-1,1044312	 -0,0001	 2367,5676
-1,1047363	 -0,0001	 2378,3784
-1,1050415	 -0,0001	 2389,1892
-1,1056519	 -0,0001	 2400
-1,1053467	 -0,0001	 2410,8108
-1,1047363	 -0,0001	 2421,6216
-1,1053467	 -0,0001	 2432,4324
-1,105957	 -0,0001	 2443,2432
-1,105957	 -0,0001	 2454,0541
-1,1062622	 -0,0001	 2464,8649
-1,1065674	 -0,0001	 2475,6757
-1,1071777	 -0,0001	 2486,4865
-1,1068726	 -0,0001	 2497,2973
-1,1071777	 -0,0001	 2508,1081
-1,1047363	 -0,0001	 2518,9189
-1,105957	 -0,0001	 2529,7297
-1,100769	 -0,0001	 2540,5405
-1,1026001	 -0,0001	 2551,3514
-1,1022949	 -0,0001	 2562,1622
-1,1022949	 -0,0001	 2572,973
-1,0992432	 -0,0001	 2583,7838
-1,1001587	 -0,0001	 2594,5946
-1,0925293	 -0,0001	 2605,4054
-1,0995483	 -0,0001	 2616,2162
-1,0958862	 -0,0001	 2627,027
-1,0928345	 -0,0001	 2637,8378
-1,0931396	 -0,0001	 2648,6486
-1,0839844	 -0,0001	 2659,4595
-1,0769653	 -0,0001	 2670,2703
-1,0717773	 -0,0001	 2681,0811
-1,0653687	 -0,0001	 2691,8919
-1,0614014	 -0,0001	 2702,7027
-1,0522461	 -0,0001	 2713,5135
-1,0516357	 -0,0001	 2724,3243
-1,0400391	 -0,0001	 2735,1351
-1,0366821	 -0,0001	 2745,9459
-1,0366821	 -0,0001	 2756,7568
-1,0354614	 -0,0001	 2767,5676
-1,0339355	 -0,0001	 2778,3784
-1,0360718	 -0,0001	 2789,1892
-1,0369873	 -0,0001	 2800
-1,0336304	 -0,0001	 2810,8108
-1,0357666	 -0,0001	 2821,6216
-1,0314941	 -0,0001	 2832,4324
-1,0336304	 -0,0001	 2843,2432
-1,0333252	 -0,0001	 2854,0541
-1,0296631	 -0,0001	 2864,8649
-1,0266113	 -0,0001	 2875,6757
-1,0238647	 -0,0001	 2886,4865
-1,0302734	 -0,0001	 2897,2973
-1,0256958	 -0,0001	 2908,1081
-1,020813	 -0,0001	 2918,9189
-1,0238647	 -0,0001	 2929,7297
-1,0256958	 -0,0001	 2940,5405
-1,0217285	 -0,0001	 2951,3514
-1,0229492	 -0,0001	 2962,1622
-1,0217285	 -0,0001	 2972,973
-1,0244751	 -0,0001	 2983,7838
-1,0214233	 -0,0001	 2994,5946
-1,0235596	 -0,0001	 3005,4054
-1,0272217	 -0,0001	 3016,2162
-1,0269165	 -0,0001	 3027,027
-1,0244751	 -0,0001	 3037,8378
-1,0327148	 -0,0001	 3048,6486
-1,0290527	 -0,0001	 3059,4595
-1,0308838	 -0,0001	 3070,2703
-1,0336304	 -0,0001	 3081,0811
-1,0375977	 -0,0001	 3091,8919
-1,0406494	 -0,0001	 3102,7027
-1,0348511	 -0,0001	 3113,5135
-1,0385132	 -0,0001	 3124,3243
-1,0409546	 -0,0001	 3135,1351
-1,0494995	 -0,0001	 3145,9459
-1,0470581	 -0,0001	 3156,7568
-1,0513306	 -0,0001	 3167,5676
-1,0519409	 -0,0001	 3178,3784
-1,0479736	 -0,0001	 3189,1892
-1,0443115	 -0,0001	 3200
-1,0479736	 -0,0001	 3210,8108
-1,0595703	 -0,0001	 3221,6216
-1,0586548	 -0,0001	 3232,4324
-1,0583496	 -0,0001	 3243,2432
-1,0626221	 -0,0001	 3254,0541
-1,0598755	 -0,0001	 3264,8649
-1,0653687	 -0,0001	 3275,6757
-1,078186	 -0,0001	 3286,4865
-1,0775757	 -0,0001	 3297,2973
-1,0797119	 -0,0001	 3308,1081
-1,0812378	 -0,0001	 3318,9189
-1,083374	 -0,0001	 3329,7297
-1,0818481	 -0,0001	 3340,5405
-1,0794067	 -0,0001	 3351,3514
-1,0821533	 -0,0001	 3362,1622
-1,0873413	 -0,0001	 3372,973
-1,0910034	 -0,0001	 3383,7838
-1,0949707	 -0,0001	 3394,5946
-1,0946655	 -0,0001	 3405,4054
-1,0971069	 -0,0001	 3416,2162
-1,1004639	 -0,0001	 3427,027
-1,0992432	 -0,0001	 3437,8378
-1,0995483	 -0,0001	 3448,6486
-1,1013794	 -0,0001	 3459,4595
-1,1032104	 -0,0001	 3470,2703
-1,1053467	 -0,0001	 3481,0811
-1,1029053	 -0,0001	 3491,8919
-1,1071777	 -0,0001	 3502,7027
-1,1135864	 -0,0001	 3513,5135
-1,1120605	 -0,0001	 3524,3243
-1,1090088	 -0,0001	 3535,1351
-1,1050415	 -0,0001	 3545,9459
-1,1080933	 -0,0001	 3556,7568
-1,1141968	 -0,0001	 3567,5676
-1,1148071	 -0,0001	 3578,3784
-1,1102295	 -0,0001	 3589,1892
-1,1065674	 -0,0001	 3600
-1,1062622	 -0,0001	 3610,8108
-1,1053467	 -0,0001	 3621,6216
-1,1062622	 -0,0001	 3632,4324
-1,1022949	 -0,0001	 3643,2432
-1,1004639	 -0,0001	 3654,0541
-1,0995483	 -0,0001	 3664,8649
-1,1010742	 -0,0001	 3675,6757
-1,1004639	 -0,0001	 3686,4865
-1,0998535	 -0,0001	 3697,2973
-1,1001587	 -0,0001	 3708,1081
-1,0995483	 -0,0001	 3718,9189
-1,0974121	 -0,0001	 3729,7297
-1,100769	 -0,0001	 3740,5405
-1,1022949	 -0,0001	 3751,3514
-1,0986328	 -0,0001	 3762,1622
-1,0983276	 -0,0001	 3772,973
-1,100769	 -0,0001	 3783,7838
-1,1016846	 -0,0001	 3794,5946
-1,1004639	 -0,0001	 3805,4054
-1,1010742	 -0,0001	 3816,2162
-1,1026001	 -0,0001	 3827,027
-1,0986328	 -0,0001	 3837,8378
-1,098938	 -0,0001	 3848,6486
-1,1019897	 -0,0001	 3859,4595
-1,1010742	 -0,0001	 3870,2703
-1,0998535	 -0,0001	 3881,0811
-1,100769	 -0,0001	 3891,8919
-1,104126	 -0,0001	 3902,7027
-1,1022949	 -0,0001	 3913,5135
-1,1026001	 -0,0001	 3924,3243
-1,1029053	 -0,0001	 3935,1351
-1,1035156	 -0,0001	 3945,9459
-1,1022949	 -0,0001	 3956,7568
-1,1044312	 -0,0001	 3967,5676
-1,1047363	 -0,0001	 3978,3784
-1,1050415	 -0,0001	 3989,1892
-1,1047363	 -0,0001	 4000
-1,1050415	 -0,0001	 4010,8108
-1,1047363	 -0,0001	 4021,6216
-1,1053467	 -0,0001	 4032,4324
-1,1056519	 -0,0001	 4043,2432
-1,1056519	 -0,0001	 4054,0541
-1,1050415	 -0,0001	 4064,8649
-1,1044312	 -0,0001	 4075,6757
-1,1053467	 -0,0001	 4086,4865
-1,1077881	 -0,0001	 4097,2973
-1,1062622	 -0,0001	 4108,1081
-1,1062622	 -0,0001	 4118,9189
-1,1062622	 -0,0001	 4129,7297
-1,1068726	 -0,0001	 4140,5405
-1,1062622	 -0,0001	 4151,3514
-1,1074829	 -0,0001	 4162,1622
-1,1096191	 -0,0001	 4172,973
-1,1074829	 -0,0001	 4183,7838
-1,1074829	 -0,0001	 4194,5946
-1,1080933	 -0,0001	 4205,4054
-1,1080933	 -0,0001	 4216,2162
-1,1083984	 -0,0001	 4227,027
-1,1090088	 -0,0001	 4237,8378
-1,1090088	 -0,0001	 4248,6486
-1,109314	 -0,0001	 4259,4595
-1,1077881	 -0,0001	 4270,2703
-1,1096191	 -0,0001	 4281,0811
-1,1087036	 -0,0001	 4291,8919
-1,1080933	 -0,0001	 4302,7027
-1,1102295	 -0,0001	 4313,5135
-1,109314	 -0,0001	 4324,3243
-1,1087036	 -0,0001	 4335,1351
-1,1102295	 -0,0001	 4345,9459
-1,1099243	 -0,0001	 4356,7568
-1,1102295	 -0,0001	 4367,5676
-1,1099243	 -0,0001	 4378,3784
-1,111145	 -0,0001	 4389,1892
-1,1105347	 -0,0001	 4400
-1,1108398	 -0,0001	 4410,8108
-1,1102295	 -0,0001	 4421,6216
-1,1117554	 -0,0001	 4432,4324
-1,111145	 -0,0001	 4443,2432
-1,111145	 -0,0001	 4454,0541
-1,1114502	 -0,0001	 4464,8649
-1,1117554	 -0,0001	 4475,6757
-1,1123657	 -0,0001	 4486,4865
-1,1126709	 -0,0001	 4497,2973
-1,1129761	 -0,0001	 4508,1081
-1,1132813	 -0,0001	 4518,9189
-1,1132813	 -0,0001	 4529,7297
-1,1129761	 -0,0001	 4540,5405
-1,1129761	 -0,0001	 4551,3514
-1,1132813	 -0,0001	 4562,1622
-1,1138916	 -0,0001	 4572,973
-1,1148071	 -0,0001	 4583,7838
-1,1148071	 -0,0001	 4594,5946
-1,1141968	 -0,0001	 4605,4054
-1,1148071	 -0,0001	 4616,2162
-1,1141968	 -0,0001	 4627,027
-1,114502	 -0,0001	 4637,8378
-1,1157227	 -0,0001	 4648,6486
-1,114502	 -0,0001	 4659,4595
-1,114502	 -0,0001	 4670,2703
-1,114502	 -0,0001	 4681,0811
-1,1132813	 -0,0001	 4691,8919
-1,1138916	 -0,0001	 4702,7027
-1,1138916	 -0,0001	 4713,5135
-1,1129761	 -0,0001	 4724,3243
-1,1135864	 -0,0001	 4735,1351
-1,1126709	 -0,0001	 4745,9459
-1,1148071	 -0,0001	 4756,7568
-1,1129761	 -0,0001	 4767,5676
-1,1120605	 -0,0001	 4778,3784
-1,1126709	 -0,0001	 4789,1892
-1,1114502	 -0,0001	 4800
-1,1105347	 -0,0001	 4810,8108
-1,1120605	 -0,0001	 4821,6216
-1,1120605	 -0,0001	 4832,4324
-1,1114502	 -0,0001	 4843,2432
-1,1114502	 -0,0001	 4854,0541
-1,1108398	 -0,0001	 4864,8649
-1,1108398	 -0,0001	 4875,6757
-1,1120605	 -0,0001	 4886,4865
-1,111145	 -0,0001	 4897,2973
-1,1117554	 -0,0001	 4908,1081
-1,1108398	 -0,0001	 4918,9189
-1,111145	 -0,0001	 4929,7297
-1,1117554	 -0,0001	 4940,5405
-1,1120605	 -0,0001	 4951,3514
-1,1099243	 -0,0001	 4962,1622
-1,1105347	 -0,0001	 4972,973
-1,1117554	 -0,0001	 4983,7838
-1,111145	 -0,0001	 4994,5946
-1,1108398	 -0,0001	 5005,4054
-1,1105347	 -0,0001	 5016,2162
-1,1105347	 -0,0001	 5027,027
-1,1099243	 -0,0001	 5037,8378
-1,1090088	 -0,0001	 5048,6486
-1,1102295	 -0,0001	 5059,4595
-1,1105347	 -0,0001	 5070,2703
-1,1108398	 -0,0001	 5081,0811
-1,1105347	 -0,0001	 5091,8919
-1,1108398	 -0,0001	 5102,7027
-1,111145	 -0,0001	 5113,5135
-1,1114502	 -0,0001	 5124,3243
-1,1102295	 -0,0001	 5135,1351
-1,1108398	 -0,0001	 5145,9459
-1,1105347	 -0,0001	 5156,7568
-1,1120605	 -0,0001	 5167,5676
-1,111145	 -0,0001	 5178,3784
-1,1108398	 -0,0001	 5189,1892
-1,111145	 -0,0001	 5200
-1,1114502	 -0,0001	 5210,8108
-1,1114502	 -0,0001	 5221,6216
-1,1117554	 -0,0001	 5232,4324
-1,1114502	 -0,0001	 5243,2432
-1,1117554	 -0,0001	 5254,0541
-1,1123657	 -0,0001	 5264,8649
-1,1123657	 -0,0001	 5275,6757
-1,1123657	 -0,0001	 5286,4865
-1,1126709	 -0,0001	 5297,2973
-1,1114502	 -0,0001	 5308,1081
-1,1132813	 -0,0001	 5318,9189
-1,1123657	 -0,0001	 5329,7297
-1,1114502	 -0,0001	 5340,5405
-1,1126709	 -0,0001	 5351,3514
-1,1123657	 -0,0001	 5362,1622
-1,1126709	 -0,0001	 5372,973
-1,1126709	 -0,0001	 5383,7838
-1,1123657	 -0,0001	 5394,5946
-1,1132813	 -0,0001	 5405,4054
-1,1126709	 -0,0001	 5416,2162
-1,1135864	 -0,0001	 5427,027
-1,1132813	 -0,0001	 5437,8378
-1,1135864	 -0,0001	 5448,6486
-1,1135864	 -0,0001	 5459,4595
-1,1135864	 -0,0001	 5470,2703
-1,1141968	 -0,0001	 5481,0811
-1,1157227	 -0,0001	 5491,8919
-1,1148071	 -0,0001	 5502,7027
-1,114502	 -0,0001	 5513,5135
-1,1157227	 -0,0001	 5524,3243
-1,1148071	 -0,0001	 5535,1351
-1,114502	 -0,0001	 5545,9459
-1,1148071	 -0,0001	 5556,7568
-1,1157227	 -0,0001	 5567,5676
-1,1151123	 -0,0001	 5578,3784
-1,1151123	 -0,0001	 5589,1892
-1,1154175	 -0,0001	 5600
-1,1123657	 -0,0001	 5610,8108
-1,1117554	 -0,0001	 5621,6216
-1,1123657	 -0,0001	 5632,4324
-1,1123657	 -0,0001	 5643,2432
-1,1123657	 -0,0001	 5654,0541
-1,1099243	 -0,0001	 5664,8649
-1,1077881	 -0,0001	 5675,6757
-1,1090088	 -0,0001	 5686,4865
-1,1090088	 -0,0001	 5697,2973
-1,1071777	 -0,0001	 5708,1081
-1,1077881	 -0,0001	 5718,9189
-1,104126	 -0,0001	 5729,7297
-1,1068726	 -0,0001	 5740,5405
-1,1044312	 -0,0001	 5751,3514
-1,1065674	 -0,0001	 5762,1622
-1,1022949	 -0,0001	 5772,973
-1,1050415	 -0,0001	 5783,7838
-1,1035156	 -0,0001	 5794,5946
-1,1022949	 -0,0001	 5805,4054
-1,1019897	 -0,0001	 5816,2162
-1,1035156	 -0,0001	 5827,027
-1,098938	 -0,0001	 5837,8378
-1,1016846	 -0,0001	 5848,6486
-1,1044312	 -0,0001	 5859,4595
-1,1026001	 -0,0001	 5870,2703
-1,0995483	 -0,0001	 5881,0811
-1,1004639	 -0,0001	 5891,8919
-1,1001587	 -0,0001	 5902,7027
-1,100769	 -0,0001	 5913,5135
-1,0992432	 -0,0001	 5924,3243
-1,1004639	 -0,0001	 5935,1351
-1,1022949	 -0,0001	 5945,9459
-1,1013794	 -0,0001	 5956,7568
-1,0998535	 -0,0001	 5967,5676
-1,100769	 -0,0001	 5978,3784
-1,1004639	 -0,0001	 5989,1892
-1,0949707	 -0,0001	 6000
-1,0995483	 -0,0001	 6010,8108
-1,1026001	 -0,0001	 6021,6216
-1,0955811	 -0,0001	 6032,4324
-1,0968018	 -0,0001	 6043,2432
-1,0995483	 -0,0001	 6054,0541
-1,1047363	 -0,0001	 6064,8649
-1,1044312	 -0,0001	 6075,6757
-1,1050415	 -0,0001	 6086,4865
-1,1047363	 -0,0001	 6097,2973
-1,0974121	 -0,0001	 6108,1081
-1,1019897	 -0,0001	 6118,9189
-1,098938	 -0,0001	 6129,7297
-1,098938	 -0,0001	 6140,5405
-1,0986328	 -0,0001	 6151,3514
-1,0995483	 -0,0001	 6162,1622
-1,0995483	 -0,0001	 6172,973
-1,1001587	 -0,0001	 6183,7838
-1,1010742	 -0,0001	 6194,5946
-1,1026001	 -0,0001	 6205,4054
-1,1001587	 -0,0001	 6216,2162
-1,1019897	 -0,0001	 6227,027
-1,1026001	 -0,0001	 6237,8378
-1,0998535	 -0,0001	 6248,6486
-1,1022949	 -0,0001	 6259,4595
-1,0995483	 -0,0001	 6270,2703
-1,1044312	 -0,0001	 6281,0811
-1,1010742	 -0,0001	 6291,8919
-1,1010742	 -0,0001	 6302,7027
-1,1016846	 -0,0001	 6313,5135
-1,1013794	 -0,0001	 6324,3243
-1,104126	 -0,0001	 6335,1351
-1,1038208	 -0,0001	 6345,9459
-1,1010742	 -0,0001	 6356,7568
-1,1035156	 -0,0001	 6367,5676
-1,1022949	 -0,0001	 6378,3784
-1,1019897	 -0,0001	 6389,1892
-1,1050415	 -0,0001	 6400
-1,1022949	 -0,0001	 6410,8108
-1,1038208	 -0,0001	 6421,6216
-1,1029053	 -0,0001	 6432,4324
-1,104126	 -0,0001	 6443,2432
-1,1050415	 -0,0001	 6454,0541
-1,1047363	 -0,0001	 6464,8649
-1,104126	 -0,0001	 6475,6757
-1,1056519	 -0,0001	 6486,4865
-1,1026001	 -0,0001	 6497,2973
-1,105957	 -0,0001	 6508,1081
-1,1044312	 -0,0001	 6518,9189
-1,105957	 -0,0001	 6529,7297
-1,1053467	 -0,0001	 6540,5405
-1,1056519	 -0,0001	 6551,3514
-1,1056519	 -0,0001	 6562,1622
-1,1074829	 -0,0001	 6572,973
-1,1068726	 -0,0001	 6583,7838
-1,1071777	 -0,0001	 6594,5946
-1,1065674	 -0,0001	 6605,4054
-1,1065674	 -0,0001	 6616,2162
-1,1071777	 -0,0001	 6627,027
-1,105957	 -0,0001	 6637,8378
-1,1074829	 -0,0001	 6648,6486
-1,1074829	 -0,0001	 6659,4595
-1,1087036	 -0,0001	 6670,2703
-1,1077881	 -0,0001	 6681,0811
-1,109314	 -0,0001	 6691,8919
-1,1090088	 -0,0001	 6702,7027
-1,1090088	 -0,0001	 6713,5135
-1,1083984	 -0,0001	 6724,3243
-1,1099243	 -0,0001	 6735,1351
-1,1090088	 -0,0001	 6745,9459
-1,1102295	 -0,0001	 6756,7568
-1,1096191	 -0,0001	 6767,5676
-1,1108398	 -0,0001	 6778,3784
-1,1105347	 -0,0001	 6789,1892
-1,1117554	 -0,0001	 6800
-1,1120605	 -0,0001	 6810,8108
-1,111145	 -0,0001	 6821,6216
-1,1117554	 -0,0001	 6832,4324
-1,1120605	 -0,0001	 6843,2432
-1,1123657	 -0,0001	 6854,0541
-1,1126709	 -0,0001	 6864,8649
-1,1132813	 -0,0001	 6875,6757
-1,1123657	 -0,0001	 6886,4865
-1,1123657	 -0,0001	 6897,2973
-1,1126709	 -0,0001	 6908,1081
-1,1132813	 -0,0001	 6918,9189
-1,1151123	 -0,0001	 6929,7297
-1,1135864	 -0,0001	 6940,5405
-1,1135864	 -0,0001	 6951,3514
-1,1141968	 -0,0001	 6962,1622
-1,1141968	 -0,0001	 6972,973
-1,1157227	 -0,0001	 6983,7838
-1,1151123	 -0,0001	 6994,5946
-1,1154175	 -0,0001	 7005,4054
-1,1151123	 -0,0001	 7016,2162
-1,1151123	 -0,0001	 7027,027
-1,1157227	 -0,0001	 7037,8378
-1,1160278	 -0,0001	 7048,6486
-1,1157227	 -0,0001	 7059,4595
-1,1154175	 -0,0001	 7070,2703
-1,116333	 -0,0001	 7081,0811
-1,1166382	 -0,0001	 7091,8919
-1,1160278	 -0,0001	 7102,7027
-1,116333	 -0,0001	 7113,5135
-1,1166382	 -0,0001	 7124,3243
-1,1169434	 -0,0001	 7135,1351
-1,1175537	 -0,0001	 7145,9459
-1,1178589	 -0,0001	 7156,7568
-1,1196899	 -0,0001	 7167,5676
-1,1172485	 -0,0001	 7178,3784
-1,1178589	 -0,0001	 7189,1892
-1,1190796	 -0,0001	 7200
-1,1184692	 -0,0001	 7210,8108
-1,1184692	 -0,0001	 7221,6216
-1,1187744	 -0,0001	 7232,4324
-1,1193848	 -0,0001	 7243,2432
-1,1196899	 -0,0001	 7254,0541
-1,1175537	 -0,0001	 7264,8649
-1,1181641	 -0,0001	 7275,6757
