Potential (V)	 Current (A)	 Elapsed Time (s)
-0,81115723	 -0,0001	 7264,8649
-0,81207275	 -0,0001	 7275,6757
-0,81359863	 -0,0001	 7286,4865
-0,81359863	 -0,0001	 7297,2973
-0,81420898	 -0,0001	 7308,1081
-0,81481934	 -0,0001	 7318,9189
-0,81481934	 -0,0001	 7329,7297
-0,81604004	 -0,0001	 7340,5405
-0,81756592	 -0,0001	 7351,3514
-0,81817627	 -0,0001	 7362,1622
-0,8190918	 -0,0001	 7372,973
-0,81939697	 -0,0001	 7383,7838
-0,82061768	 -0,0001	 7394,5946
-0,82214355	 -0,0001	 7405,4054
-0,82305908	 -0,0001	 7416,2162
-0,82427979	 -0,0001	 7427,027
-0,82519531	 -0,0001	 7437,8378
-0,82580566	 -0,0001	 7448,6486
-0,82641602	 -0,0001	 7459,4595
-0,82702637	 -0,0001	 7470,2703
-0,82824707	 -0,0001	 7481,0811
-0,82946777	 -0,0001	 7491,8919
-0,83068848	 -0,0001	 7502,7027
-0,831604	 -0,0001	 7513,5135
-0,83312988	 -0,0001	 7524,3243
-0,83404541	 -0,0001	 7535,1351
-0,83435059	 -0,0001	 7545,9459
-0,83557129	 -0,0001	 7556,7568
-0,83679199	 -0,0001	 7567,5676
-0,8380127	 -0,0001	 7578,3784
-0,83984375	 -0,0001	 7589,1892
-0,84106445	 -0,0001	 7600
-0,84197998	 -0,0001	 7610,8108
-0,84228516	 -0,0001	 7621,6216
-0,84381104	 -0,0001	 7632,4324
-0,84564209	 -0,0001	 7643,2432
-0,84686279	 -0,0001	 7654,0541
-0,84777832	 -0,0001	 7664,8649
-0,8480835	 -0,0001	 7675,6757
-0,85021973	 -0,0001	 7686,4865
-0,85205078	 -0,0001	 7697,2973
-0,85266113	 -0,0001	 7708,1081
-0,84838867	 -0,0001	 7718,9189
-0,84350586	 -0,0001	 7729,7297
-0,83984375	 -0,0001	 7740,5405
-0,83679199	 -0,0001	 7751,3514
-0,83282471	 -0,0001	 7762,1622
-0,83007813	 -0,0001	 7772,973
-0,82733154	 -0,0001	 7783,7838
-0,82458496	 -0,0001	 7794,5946
-0,82275391	 -0,0001	 7805,4054
-0,8203125	 -0,0001	 7816,2162
-0,81848145	 -0,0001	 7827,027
-0,81665039	 -0,0001	 7837,8378
-0,81512451	 -0,0001	 7848,6486
-0,81390381	 -0,0001	 7859,4595
-0,81207275	 -0,0001	 7870,2703
-0,81085205	 -0,0001	 7881,0811
-0,80932617	 -0,0001	 7891,8919
-0,80932617	 -0,0001	 7902,7027
-0,80810547	 -0,0001	 7913,5135
-0,80810547	 -0,0001	 7924,3243
-0,80810547	 -0,0001	 7935,1351
-0,80749512	 -0,0001	 7945,9459
-0,80688477	 -0,0001	 7956,7568
-0,80718994	 -0,0001	 7967,5676
-0,80657959	 -0,0001	 7978,3784
-0,80688477	 -0,0001	 7989,1892
-0,80688477	 -0,0001	 8000
-0,80749512	 -0,0001	 8010,8108
-0,80718994	 -0,0001	 8021,6216
-0,80780029	 -0,0001	 8032,4324
-0,80749512	 -0,0001	 8043,2432
-0,80780029	 -0,0001	 8054,0541
-0,80932617	 -0,0001	 8064,8649
-0,80993652	 -0,0001	 8075,6757
-0,81054688	 -0,0001	 8086,4865
-0,8114624	 -0,0001	 8097,2973
-0,81176758	 -0,0001	 8108,1081
-0,81237793	 -0,0001	 8118,9189
-0,81359863	 -0,0001	 8129,7297
-0,81390381	 -0,0001	 8140,5405
-0,81420898	 -0,0001	 8151,3514
-0,81604004	 -0,0001	 8162,1622
-0,81756592	 -0,0001	 8172,973
-0,81726074	 -0,0001	 8183,7838
-0,81787109	 -0,0001	 8194,5946
-0,8190918	 -0,0001	 8205,4054
-0,82061768	 -0,0001	 8216,2162
-0,82244873	 -0,0001	 8227,027
-0,82366943	 -0,0001	 8237,8378
-0,82336426	 -0,0001	 8248,6486
-0,82458496	 -0,0001	 8259,4595
-0,82580566	 -0,0001	 8270,2703
-0,82763672	 -0,0001	 8281,0811
-0,82824707	 -0,0001	 8291,8919
-0,8291626	 -0,0001	 8302,7027
-0,83068848	 -0,0001	 8313,5135
-0,83221436	 -0,0001	 8324,3243
-0,83251953	 -0,0001	 8335,1351
-0,83343506	 -0,0001	 8345,9459
-0,83465576	 -0,0001	 8356,7568
-0,83587646	 -0,0001	 8367,5676
-0,83648682	 -0,0001	 8378,3784
-0,83770752	 -0,0001	 8389,1892
-0,8392334	 -0,0001	 8400
-0,8404541	 -0,0001	 8410,8108
-0,84197998	 -0,0001	 8421,6216
-0,84320068	 -0,0001	 8432,4324
-0,84472656	 -0,0001	 8443,2432
-0,84564209	 -0,0001	 8454,0541
-0,84777832	 -0,0001	 8464,8649
-0,84869385	 -0,0001	 8475,6757
-0,84960938	 -0,0001	 8486,4865
-0,85083008	 -0,0001	 8497,2973
-0,85174561	 -0,0001	 8508,1081
-0,85388184	 -0,0001	 8518,9189
-0,85449219	 -0,0001	 8529,7297
-0,84960938	 -0,0001	 8540,5405
-0,84442139	 -0,0001	 8551,3514
-0,8404541	 -0,0001	 8562,1622
-0,83679199	 -0,0001	 8572,973
-0,83251953	 -0,0001	 8583,7838
-0,82855225	 -0,0001	 8594,5946
-0,82611084	 -0,0001	 8605,4054
-0,82214355	 -0,0001	 8616,2162
-0,82092285	 -0,0001	 8627,027
-0,81848145	 -0,0001	 8637,8378
-0,81665039	 -0,0001	 8648,6486
-0,81512451	 -0,0001	 8659,4595
-0,81268311	 -0,0001	 8670,2703
-0,81115723	 -0,0001	 8681,0811
-0,80993652	 -0,0001	 8691,8919
-0,809021	 -0,0001	 8702,7027
-0,80841064	 -0,0001	 8713,5135
-0,80688477	 -0,0001	 8724,3243
-0,80566406	 -0,0001	 8735,1351
-0,80535889	 -0,0001	 8745,9459
-0,80505371	 -0,0001	 8756,7568
-0,80535889	 -0,0001	 8767,5676
-0,80474854	 -0,0001	 8778,3784
-0,80444336	 -0,0001	 8789,1892
-0,80444336	 -0,0001	 8800
-0,80505371	 -0,0001	 8810,8108
-0,80474854	 -0,0001	 8821,6216
-0,80596924	 -0,0001	 8832,4324
-0,80535889	 -0,0001	 8843,2432
-0,80566406	 -0,0001	 8854,0541
-0,80718994	 -0,0001	 8864,8649
-0,80718994	 -0,0001	 8875,6757
-0,80749512	 -0,0001	 8886,4865
-0,80810547	 -0,0001	 8897,2973
-0,80871582	 -0,0001	 8908,1081
-0,80932617	 -0,0001	 8918,9189
-0,80993652	 -0,0001	 8929,7297
-0,8102417	 -0,0001	 8940,5405
-0,81085205	 -0,0001	 8951,3514
-0,81207275	 -0,0001	 8962,1622
-0,81298828	 -0,0001	 8972,973
-0,81390381	 -0,0001	 8983,7838
-0,81451416	 -0,0001	 8994,5946
-0,81573486	 -0,0001	 9005,4054
-0,81604004	 -0,0001	 9016,2162
-0,81726074	 -0,0001	 9027,027
-0,81878662	 -0,0001	 9037,8378
-0,8203125	 -0,0001	 9048,6486
-0,82061768	 -0,0001	 9059,4595
-0,8215332	 -0,0001	 9070,2703
-0,82336426	 -0,0001	 9081,0811
-0,82458496	 -0,0001	 9091,8919
-0,82580566	 -0,0001	 9102,7027
-0,82672119	 -0,0001	 9113,5135
-0,82763672	 -0,0001	 9124,3243
-0,82855225	 -0,0001	 9135,1351
-0,82946777	 -0,0001	 9145,9459
-0,83129883	 -0,0001	 9156,7568
-0,831604	 -0,0001	 9167,5676
-0,83282471	 -0,0001	 9178,3784
-0,83404541	 -0,0001	 9189,1892
-0,83496094	 -0,0001	 9200
-0,83587646	 -0,0001	 9210,8108
-0,83740234	 -0,0001	 9221,6216
-0,8380127	 -0,0001	 9232,4324
-0,8392334	 -0,0001	 9243,2432
-0,84106445	 -0,0001	 9254,0541
-0,84320068	 -0,0001	 9264,8649
-0,84411621	 -0,0001	 9275,6757
-0,84472656	 -0,0001	 9286,4865
-0,84594727	 -0,0001	 9297,2973
-0,84747314	 -0,0001	 9308,1081
-0,84747314	 -0,0001	 9318,9189
-0,84899902	 -0,0001	 9329,7297
-0,85021973	 -0,0001	 9340,5405
-0,85113525	 -0,0001	 9351,3514
-0,85235596	 -0,0001	 9362,1622
-0,85357666	 -0,0001	 9372,973
-0,85418701	 -0,0001	 9383,7838
-0,85571289	 -0,0001	 9394,5946
-0,85662842	 -0,0001	 9405,4054
-0,85113525	 -0,0001	 9416,2162
-0,84594727	 -0,0001	 9427,027
-0,84228516	 -0,0001	 9437,8378
-0,83831787	 -0,0001	 9448,6486
-0,83404541	 -0,0001	 9459,4595
-0,83129883	 -0,0001	 9470,2703
-0,82855225	 -0,0001	 9481,0811
-0,82550049	 -0,0001	 9491,8919
-0,82275391	 -0,0001	 9502,7027
-0,82000732	 -0,0001	 9513,5135
-0,81817627	 -0,0001	 9524,3243
-0,81695557	 -0,0001	 9535,1351
-0,81451416	 -0,0001	 9545,9459
-0,81298828	 -0,0001	 9556,7568
-0,81207275	 -0,0001	 9567,5676
-0,80993652	 -0,0001	 9578,3784
-0,80963135	 -0,0001	 9589,1892
-0,80871582	 -0,0001	 9600
-0,80780029	 -0,0001	 9610,8108
-0,80718994	 -0,0001	 9621,6216
-0,80688477	 -0,0001	 9632,4324
-0,80627441	 -0,0001	 9643,2432
-0,80627441	 -0,0001	 9654,0541
-0,80596924	 -0,0001	 9664,8649
-0,80688477	 -0,0001	 9675,6757
-0,80657959	 -0,0001	 9686,4865
-0,80688477	 -0,0001	 9697,2973
-0,80657959	 -0,0001	 9708,1081
-0,80749512	 -0,0001	 9718,9189
-0,80749512	 -0,0001	 9729,7297
-0,80780029	 -0,0001	 9740,5405
-0,80841064	 -0,0001	 9751,3514
-0,80932617	 -0,0001	 9762,1622
-0,80871582	 -0,0001	 9772,973
-0,80963135	 -0,0001	 9783,7838
-0,81054688	 -0,0001	 9794,5946
-0,81085205	 -0,0001	 9805,4054
-0,81176758	 -0,0001	 9816,2162
-0,81207275	 -0,0001	 9827,027
-0,81329346	 -0,0001	 9837,8378
-0,81359863	 -0,0001	 9848,6486
-0,81420898	 -0,0001	 9859,4595
-0,81481934	 -0,0001	 9870,2703
-0,81634521	 -0,0001	 9881,0811
-0,81787109	 -0,0001	 9891,8919
-0,8190918	 -0,0001	 9902,7027
-0,81970215	 -0,0001	 9913,5135
-0,82061768	 -0,0001	 9924,3243
-0,8215332	 -0,0001	 9935,1351
-0,82275391	 -0,0001	 9945,9459
-0,82366943	 -0,0001	 9956,7568
-0,82458496	 -0,0001	 9967,5676
-0,82641602	 -0,0001	 9978,3784
-0,82794189	 -0,0001	 9989,1892
-0,82855225	 -0,0001	 10000
-0,83007813	 -0,0001	 10010,811
-0,831604	 -0,0001	 10021,622
-0,83129883	 -0,0001	 10032,432
-0,83251953	 -0,0001	 10043,243
-0,83312988	 -0,0001	 10054,054
-0,83496094	 -0,0001	 10064,865
-0,83587646	 -0,0001	 10075,676
-0,83679199	 -0,0001	 10086,486
-0,8380127	 -0,0001	 10097,297
-0,83953857	 -0,0001	 10108,108
-0,84106445	 -0,0001	 10118,919
-0,84228516	 -0,0001	 10129,73
-0,84289551	 -0,0001	 10140,541
-0,84381104	 -0,0001	 10151,351
-0,84564209	 -0,0001	 10162,162
-0,84686279	 -0,0001	 10172,973
-0,8480835	 -0,0001	 10183,784
-0,84960938	 -0,0001	 10194,595
-0,85113525	 -0,0001	 10205,405
-0,85327148	 -0,0001	 10216,216
-0,85388184	 -0,0001	 10227,027
-0,85418701	 -0,0001	 10237,838
-0,84777832	 -0,0001	 10248,649
-0,84350586	 -0,0001	 10259,459
-0,84014893	 -0,0001	 10270,27
-0,83557129	 -0,0001	 10281,081
-0,83251953	 -0,0001	 10291,892
-0,83007813	 -0,0001	 10302,703
-0,82672119	 -0,0001	 10313,514
-0,82458496	 -0,0001	 10324,324
-0,82214355	 -0,0001	 10335,135
-0,8203125	 -0,0001	 10345,946
-0,81817627	 -0,0001	 10356,757
-0,81573486	 -0,0001	 10367,568
-0,81451416	 -0,0001	 10378,378
-0,81268311	 -0,0001	 10389,189
-0,81207275	 -0,0001	 10400
-0,81054688	 -0,0001	 10410,811
-0,81054688	 -0,0001	 10421,622
-0,80963135	 -0,0001	 10432,432
-0,80963135	 -0,0001	 10443,243
-0,809021	 -0,0001	 10454,054
-0,80963135	 -0,0001	 10464,865
-0,80963135	 -0,0001	 10475,676
-0,80841064	 -0,0001	 10486,486
-0,80932617	 -0,0001	 10497,297
-0,809021	 -0,0001	 10508,108
-0,80932617	 -0,0001	 10518,919
-0,80963135	 -0,0001	 10529,73
-0,80932617	 -0,0001	 10540,541
-0,80993652	 -0,0001	 10551,351
-0,81054688	 -0,0001	 10562,162
-0,81054688	 -0,0001	 10572,973
-0,81085205	 -0,0001	 10583,784
-0,8114624	 -0,0001	 10594,595
-0,81237793	 -0,0001	 10605,405
-0,81359863	 -0,0001	 10616,216
-0,81481934	 -0,0001	 10627,027
-0,81420898	 -0,0001	 10637,838
-0,81512451	 -0,0001	 10648,649
-0,81573486	 -0,0001	 10659,459
-0,81665039	 -0,0001	 10670,27
-0,81726074	 -0,0001	 10681,081
-0,81817627	 -0,0001	 10691,892
-0,81878662	 -0,0001	 10702,703
-0,8203125	 -0,0001	 10713,514
-0,82061768	 -0,0001	 10724,324
-0,82214355	 -0,0001	 10735,135
-0,82305908	 -0,0001	 10745,946
-0,82427979	 -0,0001	 10756,757
-0,82641602	 -0,0001	 10767,568
-0,82794189	 -0,0001	 10778,378
-0,82824707	 -0,0001	 10789,189
-0,82885742	 -0,0001	 10800
